variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
N[17],3.35575,3,0.6498442212391902,0,3,5,1.0044706314846987,2174.272299071752,2486.350326566785
N[18],3.4175,3,0.7227200917940296,0,3,5,1.0069383236394085,1256.3788202079907,1965.9156360649117
N[19],2.471,2,0.7584871954795458,0,2,4,1.0067462102727414,1435.4170547324645,1707.6547754798817
N[20],4.84075,5,1.1028116275554352,1.4826,4,7,1.0212370752667903,197.1737377497263,257.5560474602196
N[21],3.7975,3,1.071345273557406,0,3,6,1.0266755895127877,138.97255092600457,225.39356177856314
N[22],1.9965,2,1.2038895661653857,1.4826,1,4,1.0162430259370046,600.7204349290408,1127.3127252275347
N[23],5.01725,5,1.2258989128538023,1.4826,4,7,1.0205643109560876,220.26942810702403,342.6198870330943
N[24],4.93,5,1.1618681011074763,1.4826,4,7,1.0203628530297557,316.289173651852,614.2141800888493
N[25],3.002,3,1.2181407828086561,1.4826,2,5,1.0104467468973766,618.3729903665226,1094.5168295619887
N[26],3.116,3,1.2585467750529773,1.4826,2,6,1.0175163691512674,346.5646008471902,1101.4496550205004
N[27],2.71675,2,1.5312104979058967,1.4826,1,6,1.0172514466910423,402.2813898260087,1831.9439764111746
N[28],2.52175,2,1.4531189993274989,1.4826,1,5,1.014032219012769,559.3816357372655,1328.9823535077653
N[29],4.731,4,1.5869053428424096,1.4826,3,8,1.0148552103251236,466.29347660519693,2260.1763484684648
N[30],2.867,3,1.6743690984873951,1.4826,1,6,1.0106646298755362,978.1780981495856,2033.3146162214769
N[31],3.1145,3,1.7543258433914717,1.4826,1,6,1.0066648320598353,1239.0313016970206,2463.743434979859
N[32],2.16625,2,1.789947461653238,1.4826,0,5,1.0059624885934153,1499.00327185226,2253.3836131600733
N[33],3.0345,3,1.7372576855684123,1.4826,1,6,1.0138937146154694,1056.109825320515,2347.548421474337
N[34],2.817,3,2.0548884742633637,1.4826,0,6.049999999999727,1.0058719838558565,1442.4255989422336,2275.4367408243793
N[35],2.87125,3,2.107198023057419,1.4826,0,7,1.0066163271291366,1931.0297539428982,2256.591823732398
"p[1,1]",0.009878883595525,0.005623685,0.012583907183360981,0.004836589610999999,0.001043203,0.03142864499999991,1.02648108400601,122.97931892352291,1326.257335258129
"p[2,1]",0,0,0,0,0,0,NA,NA,NA
"p[3,1]",0,0,0,0,0,0,NA,NA,NA
